c,h,l,n,o,t,v,vw
234.9493,234.9493,234.92,16,234.92,2025-02-01T00:00:00Z,380,234.93934
235.0695,235.0695,234.9204,35,234.9204,2025-02-01T00:01:00Z,3894,235.05898
234.922,234.922,234.922,20,234.922,2025-02-01T00:02:00Z,184,234.922
234.9201,234.998,234.9201,20,234.998,2025-02-01T00:03:00Z,946,234.947742
234.9323,234.9323,234.9323,18,234.9323,2025-02-01T00:04:00Z,255,234.9323
234.92,234.92,234.92,26,234.92,2025-02-01T00:06:00Z,407,234.92
234.96,234.9883,234.9235,15,234.9235,2025-02-01T00:08:00Z,1150,234.956273
234.96,234.96,234.96,25,234.96,2025-02-01T00:09:00Z,403,234.96
234.96,234.96,234.9502,14,234.9502,2025-02-01T00:10:00Z,555,234.955598
234.99,234.99,234.99,18,234.99,2025-02-01T00:11:00Z,617,234.99
234.92,234.92,234.92,39,234.92,2025-02-01T00:12:00Z,475,234.92
234.87,234.9,234.87,24,234.9,2025-02-01T00:14:00Z,329,234.882245
234.8678,234.8678,234.8678,15,234.8678,2025-02-01T00:15:00Z,243,234.8678
234.87,234.8965,234.87,27,234.8702,2025-02-01T00:16:00Z,952,234.878024
234.85,234.87,234.85,28,234.87,2025-02-01T00:17:00Z,1119,234.865569
234.87,234.87,234.87,30,234.87,2025-02-01T00:20:00Z,238,234.87
234.86,234.86,234.86,11,234.86,2025-02-01T00:21:00Z,383,234.86
234.83,234.85,234.83,25,234.85,2025-02-01T00:22:00Z,585,234.845204
234.8,234.83,234.8,48,234.83,2025-02-01T00:23:00Z,1006,234.811278
234.81,234.85,234.81,27,234.85,2025-02-01T00:25:00Z,612,234.830305
234.79,234.79,234.7743,25,234.7743,2025-02-01T00:27:00Z,759,234.78372
234.75,234.77,234.75,42,234.77,2025-02-01T00:28:00Z,2155,234.76723
234.724,234.8,234.724,36,234.75,2025-02-01T00:29:00Z,2663,234.794502
234.78,234.78,234.78,21,234.78,2025-02-01T00:30:00Z,591,234.78
234.65,234.65,234.65,44,234.65,2025-02-01T00:31:00Z,875,234.65
234.6387,234.6387,234.6387,20,234.6387,2025-02-01T00:32:00Z,300,234.6387
234.6271,234.6271,234.6271,20,234.6271,2025-02-01T00:33:00Z,648,234.6271
234.642,234.642,234.642,24,234.642,2025-02-01T00:35:00Z,730,234.642
234.7,234.7,234.64,34,234.64,2025-02-01T00:36:00Z,1071,234.66658
234.6558,234.6558,234.6558,22,234.6558,2025-02-01T00:37:00Z,304,234.6558
234.6501,234.6505,234.6501,53,234.6505,2025-02-01T00:39:00Z,578,234.650229
234.65,234.6501,234.65,31,234.6501,2025-02-01T00:40:00Z,617,234.65005
234.54,234.62,234.54,56,234.62,2025-02-01T00:41:00Z,2353,234.579734
234.6,234.6,234.5999,22,234.5999,2025-02-01T00:42:00Z,1099,234.59995
234.45,234.54,234.45,65,234.54,2025-02-01T00:43:00Z,1483,234.492402
234.2512,234.44,234.2512,59,234.44,2025-02-01T00:44:00Z,1587,234.303459
234.25,234.2514,234.25,28,234.2514,2025-02-01T00:45:00Z,1307,234.250673
234.25,234.27,234.25,49,234.2525,2025-02-01T00:46:00Z,2884,234.255502
234.24,234.3,234.101,43,234.3,2025-02-01T00:47:00Z,4730,234.146047
234.3,234.3,234.2,30,234.2,2025-02-01T00:48:00Z,4418,234.240268
234.27,234.27,234.1237,35,234.26,2025-02-01T00:49:00Z,3383,234.164263
234.25,234.25,234.25,40,234.25,2025-02-01T00:50:00Z,671,234.25
234.2003,234.3,234.2003,27,234.25,2025-02-01T00:51:00Z,1263,234.239089
234.2012,234.25,234.2012,35,234.25,2025-02-01T00:52:00Z,1795,234.239325
234.15,234.2,234.15,44,234.2,2025-02-01T00:53:00Z,871,234.185802
234.24,234.24,234.24,31,234.24,2025-02-01T00:54:00Z,574,234.24
234.1994,234.1994,234.16,33,234.16,2025-02-01T00:55:00Z,963,234.182709
234.09,234.15,234.09,80,234.15,2025-02-01T00:56:00Z,2892,234.116658
233.99,234.05,233.9899,126,234.05,2025-02-01T00:57:00Z,6581,233.999317
234.09,234.09,233.98,71,233.98,2025-02-01T00:58:00Z,5654,234.007483
233.92,234.05,233.92,65,234.05,2025-02-01T00:59:00Z,2712,234.008451
231.05,233.57,230,454,232.79,2025-02-03T09:00:00Z,14948,231.5257
231.25,231.25,231.01,307,231.01,2025-02-03T09:01:00Z,7608,231.203664
231.69,231.69,231.46,256,231.46,2025-02-03T09:02:00Z,7476,231.536158
231.62,231.69,231.35,225,231.43,2025-02-03T09:03:00Z,5269,231.599265
231.68,231.68,231.68,121,231.68,2025-02-03T09:04:00Z,1081,231.68
231.6,231.6,231.6,118,231.6,2025-02-03T09:05:00Z,3281,231.6
231.45,231.69,231.35,129,231.57,2025-02-03T09:06:00Z,4145,231.60348
231.35,231.4,231.31,65,231.4,2025-02-03T09:08:00Z,1288,231.346764
231.44,231.49,231.3,98,231.3,2025-02-03T09:09:00Z,2488,231.403645
231.37,231.45,231.37,81,231.45,2025-02-03T09:10:00Z,1679,231.425369
231.34,231.34,231.34,89,231.34,2025-02-03T09:11:00Z,1850,231.34
231.4,231.4,231.3,93,231.31,2025-02-03T09:12:00Z,2343,231.32817
231.54,231.54,231.49,73,231.49,2025-02-03T09:13:00Z,1859,231.503608
231.57,231.6,231.57,69,231.6,2025-02-03T09:15:00Z,1525,231.58708
231.53,231.53,231.49,39,231.49,2025-02-03T09:16:00Z,614,231.51
231.5,231.5,231.5,43,231.5,2025-02-03T09:17:00Z,709,231.5
231.48,231.5,231.42,41,231.49,2025-02-03T09:18:00Z,1972,231.453556
231.39,231.42,231.37,74,231.42,2025-02-03T09:19:00Z,3814,231.402894
231.3,231.31,231.3,147,231.3,2025-02-03T09:20:00Z,5214,231.300278
231.3,231.34,231.21,120,231.3,2025-02-03T09:21:00Z,5795,231.29391
231.25,231.25,231.2,74,231.21,2025-02-03T09:22:00Z,2121,231.222
231.29,231.3,231.22,56,231.3,2025-02-03T09:23:00Z,1414,231.265249
231.44,231.44,231.4,90,231.4,2025-02-03T09:25:00Z,1285,231.412346
231.45,231.49,231.4,39,231.45,2025-02-03T09:26:00Z,1212,231.452222
231.3,231.3,231.3,26,231.3,2025-02-03T09:27:00Z,383,231.3
231.35,231.35,231.35,59,231.35,2025-02-03T09:28:00Z,1016,231.35
231.24,231.24,231.23,63,231.23,2025-02-03T09:30:00Z,1651,231.236
231.45,231.45,231.29,53,231.29,2025-02-03T09:32:00Z,1846,231.314442
231.52,231.52,231.38,54,231.39,2025-02-03T09:33:00Z,5510,231.480282
231.52,231.52,231.5,39,231.5,2025-02-03T09:34:00Z,2079,231.514363
231.63,231.63,231.33,80,231.34,2025-02-03T09:37:00Z,3276,231.460038
231.67,231.68,231.66,44,231.68,2025-02-03T09:38:00Z,1667,231.672874
231.5,231.63,231.5,39,231.63,2025-02-03T09:39:00Z,10000,231.507649
231.62,231.62,231.62,28,231.62,2025-02-03T09:40:00Z,599,231.62
231.44,231.59,231.38,47,231.59,2025-02-03T09:42:00Z,1150,231.430086
231.44,231.44,231.43,21,231.43,2025-02-03T09:43:00Z,544,231.433333
231.28,231.39,231.21,78,231.39,2025-02-03T09:44:00Z,2257,231.287014
231.2,231.32,231.2,57,231.32,2025-02-03T09:45:00Z,1911,231.267916
231.24,231.25,231.24,37,231.25,2025-02-03T09:46:00Z,950,231.244854
231.28,231.28,231.2,58,231.2,2025-02-03T09:47:00Z,1407,231.219512
231.38,231.38,231.32,32,231.32,2025-02-03T09:48:00Z,807,231.35202
231.26,231.26,231.26,18,231.26,2025-02-03T09:53:00Z,416,231.26
231.27,231.27,231.27,37,231.27,2025-02-03T09:54:00Z,441,231.27
231.15,231.15,231.15,50,231.15,2025-02-03T09:56:00Z,453,231.15
231.05,231.13,231.05,23,231.13,2025-02-03T09:57:00Z,430,231.07623
231.01,231.02,231.01,37,231.02,2025-02-03T09:59:00Z,856,231.015
231.03,231.03,231.03,31,231.03,2025-02-03T10:00:00Z,591,231.03
231.04,231.1,231.01,32,231.01,2025-02-03T10:01:00Z,1517,231.082107
231,231.05,231,144,231.05,2025-02-03T10:02:00Z,2272,231.015294
230.54,230.55,230,281,230.55,2025-02-03T10:05:00Z,6623,230.331379
230.7,230.7,230.59,51,230.59,2025-02-03T10:06:00Z,2790,230.612075
230.79,230.79,230.78,49,230.78,2025-02-03T10:07:00Z,1276,230.788
230.87,230.87,230.87,24,230.87,2025-02-03T10:08:00Z,435,230.87
230.96,230.96,230.91,21,230.91,2025-02-03T10:09:00Z,565,230.934876
231,231,230.96,47,230.96,2025-02-03T10:10:00Z,1504,230.98745
231,231.1,231,59,231.02,2025-02-03T10:11:00Z,2759,231.070249
231.1,231.1,231.09,19,231.09,2025-02-03T10:12:00Z,392,231.095
230.99,230.99,230.99,49,230.99,2025-02-03T10:14:00Z,1440,230.99
230.99,231.02,230.99,24,231.02,2025-02-03T10:15:00Z,665,231.005
231.1,231.1,231.09,32,231.09,2025-02-03T10:21:00Z,1078,231.096269
231.02,231.02,231.02,31,231.02,2025-02-03T10:22:00Z,588,231.02
231,231.02,231,22,231.01,2025-02-03T10:23:00Z,1121,231.003755
230.95,230.95,230.95,71,230.95,2025-02-03T10:24:00Z,1569,230.95
231.09,231.09,230.99,39,230.99,2025-02-03T10:26:00Z,1699,231.008439
231.1,231.1,231.09,33,231.09,2025-02-03T10:27:00Z,1542,231.098264
231.09,231.1,231.03,34,231.03,2025-02-03T10:28:00Z,893,231.08
231.08,231.08,231.08,30,231.08,2025-02-03T10:29:00Z,879,231.08
231.15,231.15,231.1,74,231.1,2025-02-03T10:30:00Z,4491,231.135404
231.38,231.38,231.2,47,231.2,2025-02-03T10:31:00Z,1261,231.277685
231.49,231.49,231.4,40,231.4,2025-02-03T10:32:00Z,1524,231.470671
231.45,231.49,231.45,21,231.49,2025-02-03T10:33:00Z,615,231.47
231.36,231.44,231.36,40,231.44,2025-02-03T10:34:00Z,935,231.394
231.32,231.47,231.32,39,231.39,2025-02-03T10:35:00Z,2302,231.367431
231.47,231.47,231.41,36,231.44,2025-02-03T10:36:00Z,1542,231.454078
231.46,231.49,231.46,45,231.47,2025-02-03T10:37:00Z,1505,231.479816
231.47,231.49,231.47,20,231.49,2025-02-03T10:38:00Z,641,231.48
231.5,231.62,231.49,108,231.49,2025-02-03T10:39:00Z,19918,231.510558
231.7,231.7,231.58,49,231.58,2025-02-03T10:40:00Z,6239,231.692132
231.69,231.69,231.67,24,231.67,2025-02-03T10:41:00Z,600,231.68
231.81,231.81,231.76,70,231.76,2025-02-03T10:42:00Z,1909,231.78673
231.67,231.72,231.67,42,231.72,2025-02-03T10:43:00Z,1238,231.687532
231.65,231.65,231.62,24,231.62,2025-02-03T10:44:00Z,713,231.636667
231.6,231.6,231.6,33,231.6,2025-02-03T10:46:00Z,1142,231.6
231.66,231.66,231.66,20,231.66,2025-02-03T10:49:00Z,587,231.66
231.61,231.7,231.61,31,231.7,2025-02-03T10:50:00Z,1062,231.63
231.61,231.61,231.61,28,231.61,2025-02-03T10:52:00Z,650,231.61
231.54,231.62,231.54,28,231.62,2025-02-03T10:53:00Z,1825,231.55767
231.65,231.65,231.61,31,231.61,2025-02-03T10:54:00Z,1335,231.626512
231.63,231.63,231.6,13,231.6,2025-02-03T10:55:00Z,685,231.620388
231.65,231.65,231.65,39,231.65,2025-02-03T10:57:00Z,659,231.65
231.73,231.73,231.67,45,231.69,2025-02-03T10:58:00Z,7780,231.72474
231.79,231.79,231.79,31,231.79,2025-02-03T11:00:00Z,594,231.79
231.79,231.79,231.79,25,231.79,2025-02-03T11:01:00Z,480,231.79
231.82,231.82,231.82,25,231.82,2025-02-03T11:02:00Z,488,231.82
231.88,231.88,231.88,25,231.88,2025-02-03T11:03:00Z,483,231.88
231.97,231.98,231.9,41,231.92,2025-02-03T11:07:00Z,1026,231.944341
231.97,231.98,231.95,31,231.96,2025-02-03T11:08:00Z,1208,231.965401
231.98,231.98,231.95,22,231.95,2025-02-03T11:09:00Z,630,231.97
231.98,231.98,231.91,36,231.92,2025-02-03T11:10:00Z,1631,231.947181
231.98,231.99,231.97,19,231.98,2025-02-03T11:11:00Z,1094,231.979716
231.94,231.98,231.94,27,231.96,2025-02-03T11:12:00Z,4197,231.945037
231.88,231.88,231.88,26,231.88,2025-02-03T11:13:00Z,584,231.88
231.97,231.98,231.97,28,231.98,2025-02-03T11:14:00Z,1077,231.977143
231.8,231.87,231.8,55,231.86,2025-02-03T11:15:00Z,2219,231.823243
231.87,231.87,231.87,16,231.87,2025-02-03T11:16:00Z,704,231.87
231.98,231.98,231.91,18,231.91,2025-02-03T11:17:00Z,910,231.958261
231.83,231.95,231.83,74,231.95,2025-02-03T11:18:00Z,938,231.91
231.89,231.98,231.89,42,231.95,2025-02-03T11:19:00Z,1807,231.947213
231.85,231.89,231.85,23,231.89,2025-02-03T11:20:00Z,2054,231.881824
231.85,231.85,231.85,6,231.85,2025-02-03T11:21:00Z,208,231.85
231.85,231.85,231.85,12,231.85,2025-02-03T11:22:00Z,666,231.85
231.8,231.86,231.8,42,231.86,2025-02-03T11:23:00Z,2320,231.824
231.81,231.81,231.81,27,231.81,2025-02-03T11:24:00Z,620,231.81
231.9,231.9,231.9,28,231.9,2025-02-03T11:25:00Z,599,231.9
231.8,231.9,231.8,43,231.9,2025-02-03T11:26:00Z,3019,231.847019
231.8,231.84,231.79,33,231.79,2025-02-03T11:27:00Z,667,231.81
231.61,231.62,231.61,19,231.62,2025-02-03T11:29:00Z,446,231.615
231.63,231.67,231.63,23,231.67,2025-02-03T11:30:00Z,1283,231.636938
231.76,231.76,231.69,53,231.69,2025-02-03T11:31:00Z,3758,231.703644
231.77,231.77,231.77,31,231.77,2025-02-03T11:32:00Z,739,231.77
231.8,231.8,231.79,25,231.79,2025-02-03T11:33:00Z,506,231.795
231.65,231.7,231.64,35,231.7,2025-02-03T11:34:00Z,4965,231.65294
231.61,231.61,231.61,19,231.61,2025-02-03T11:35:00Z,525,231.61
231.7,231.77,231.7,35,231.77,2025-02-03T11:36:00Z,1413,231.708089
231.7,231.7,231.7,37,231.7,2025-02-03T11:37:00Z,1504,231.7
231.68,231.68,231.68,25,231.68,2025-02-03T11:38:00Z,724,231.68
231.67,231.67,231.67,28,231.67,2025-02-03T11:39:00Z,548,231.67
231.65,231.65,231.65,18,231.65,2025-02-03T11:40:00Z,1035,231.65
231.64,231.64,231.58,32,231.6,2025-02-03T11:41:00Z,1063,231.599634
231.75,231.75,231.55,324,231.55,2025-02-03T11:42:00Z,6861,231.696101
231.65,231.66,231.65,34,231.66,2025-02-03T11:45:00Z,842,231.655
231.72,231.72,231.72,27,231.72,2025-02-03T11:47:00Z,717,231.72
231.67,231.67,231.67,24,231.67,2025-02-03T11:49:00Z,320,231.67
231.73,231.73,231.7,59,231.7,2025-02-03T11:50:00Z,2585,231.725595
231.73,231.73,231.7,31,231.73,2025-02-03T11:51:00Z,3618,231.729096
231.6,231.6,231.6,41,231.6,2025-02-03T11:52:00Z,336,231.6
231.54,231.55,231.54,117,231.54,2025-02-03T11:53:00Z,1511,231.543333
231.4,231.51,231.4,89,231.51,2025-02-03T11:56:00Z,2486,231.443118
231.6,231.6,231.46,54,231.46,2025-02-03T11:57:00Z,4988,231.500701
231.55,231.55,231.55,11,231.55,2025-02-03T11:58:00Z,312,231.55
231.51,231.51,231.51,24,231.51,2025-02-03T11:59:00Z,240,231.51
231.43,231.66,231,800,231.66,2025-02-03T12:00:00Z,25791,231.323749
231.45,231.45,231.43,108,231.43,2025-02-03T12:01:00Z,4054,231.44285
231.44,231.48,231.39,105,231.45,2025-02-03T12:02:00Z,4973,231.443952
231.43,231.43,231.41,47,231.41,2025-02-03T12:03:00Z,2314,231.42
231.33,231.45,231.33,68,231.45,2025-02-03T12:04:00Z,1992,231.415226
231.4,231.4,231.35,36,231.35,2025-02-03T12:05:00Z,985,231.379703
231.41,231.44,231.39,69,231.44,2025-02-03T12:06:00Z,5338,231.40459
231.5,231.5,231.41,66,231.43,2025-02-03T12:07:00Z,2326,231.467089
231.54,231.68,231.54,53,231.61,2025-02-03T12:08:00Z,1414,231.596268
231.6,231.6,231.6,35,231.6,2025-02-03T12:09:00Z,424,231.6
231.67,231.67,231.67,47,231.67,2025-02-03T12:10:00Z,806,231.67
231.51,231.55,231.51,55,231.55,2025-02-03T12:11:00Z,1595,231.523395
231.48,231.5,231.48,46,231.5,2025-02-03T12:12:00Z,1008,231.493976
231.46,231.55,231.46,75,231.55,2025-02-03T12:13:00Z,2717,231.503622
231.5,231.54,231.5,59,231.54,2025-02-03T12:14:00Z,2314,231.504222
231.5,231.5,231.47,48,231.48,2025-02-03T12:15:00Z,2396,231.495152
231.44,231.46,231.44,18,231.45,2025-02-03T12:16:00Z,817,231.448412
231.43,231.5,231.41,107,231.43,2025-02-03T12:17:00Z,6094,231.436043
231.28,231.39,231.28,80,231.39,2025-02-03T12:18:00Z,1601,231.3175
231.34,231.34,231.24,46,231.3,2025-02-03T12:19:00Z,1267,231.269487
231.5,231.5,231.38,81,231.38,2025-02-03T12:20:00Z,3028,231.466905
231.5,231.5,231.45,61,231.5,2025-02-03T12:21:00Z,6499,231.494707
231.5,231.5,231.47,49,231.48,2025-02-03T12:22:00Z,4066,231.478721
231.5,231.5,231.4,76,231.48,2025-02-03T12:23:00Z,5486,231.473994
231.65,231.65,231.46,74,231.5,2025-02-03T12:24:00Z,4120,231.522016
231.63,231.64,231.63,18,231.64,2025-02-03T12:25:00Z,1051,231.636086
231.46,231.6,231.46,64,231.6,2025-02-03T12:26:00Z,4676,231.496594
231.65,231.7,231.46,119,231.46,2025-02-03T12:27:00Z,6914,231.566435
231.67,231.69,231.55,119,231.61,2025-02-03T12:28:00Z,12407,231.592031
231.6,231.67,231.54,63,231.67,2025-02-03T12:29:00Z,5152,231.623786
231.43,231.49,231.43,64,231.47,2025-02-03T12:30:00Z,3127,231.463756
231.31,231.4,231.31,42,231.4,2025-02-03T12:31:00Z,2263,231.346439
231.28,231.3,231.28,31,231.3,2025-02-03T12:32:00Z,685,231.290654
231.19,231.3,231.19,65,231.3,2025-02-03T12:33:00Z,5306,231.201526
231.24,231.24,231.24,25,231.24,2025-02-03T12:34:00Z,670,231.24
231.14,231.19,231.14,61,231.19,2025-02-03T12:36:00Z,3640,231.18133
231,231.08,231,245,231.08,2025-02-03T12:37:00Z,11812,231.017374
231,231.01,231,72,231.01,2025-02-03T12:38:00Z,3109,231.001558
231,231,231,33,231,2025-02-03T12:39:00Z,1900,231
230.98,230.98,230.98,38,230.98,2025-02-03T12:40:00Z,953,230.98
231,231.09,231,128,231,2025-02-03T12:41:00Z,8497,231.009094
231.04,231.08,230.99,37,231.08,2025-02-03T12:42:00Z,1514,231.011509
231.07,231.07,231,42,231,2025-02-03T12:43:00Z,1216,231.058994
230.98,230.98,230.98,23,230.98,2025-02-03T12:44:00Z,839,230.98
230.95,231,230.95,93,230.98,2025-02-03T12:45:00Z,2044,230.971398
230.77,230.8,230.68,136,230.8,2025-02-03T12:46:00Z,3682,230.737114
230.81,231,230.81,87,230.84,2025-02-03T12:47:00Z,2828,230.900784
230.97,231,230.75,260,230.95,2025-02-03T12:48:00Z,15136,230.911705
231,231,230.96,46,230.97,2025-02-03T12:49:00Z,2351,230.988278
230.99,231,230.9,117,230.9,2025-02-03T12:51:00Z,8834,230.982195
231,231,230.95,58,230.99,2025-02-03T12:52:00Z,2014,230.989175
231,231,230.92,57,230.92,2025-02-03T12:53:00Z,2764,230.991426
230.89,230.94,230.89,57,230.94,2025-02-03T12:55:00Z,1546,230.903333
230.88,230.88,230.88,68,230.88,2025-02-03T12:56:00Z,3342,230.88
230.88,230.88,230.84,51,230.84,2025-02-03T12:57:00Z,1652,230.867684
230.82,231,230.82,120,230.89,2025-02-03T12:58:00Z,5758,230.901675
230.82,230.84,230.8,54,230.8,2025-02-03T12:59:00Z,2559,230.819579
230.87,231.785,230.77,2786,231.4,2025-02-03T13:00:00Z,1123896,231.241162
230.7801,232.5,228.54,2164,228.97,2025-02-03T13:01:00Z,77076,230.651486
231,231,230.78,182,230.7801,2025-02-03T13:02:00Z,4867,230.799933
231.37,231.47,230.93,402,231,2025-02-03T13:03:00Z,21743,231.222982
231.3,231.39,231.3,85,231.31,2025-02-03T13:04:00Z,1740,231.318333
231.19,231.61,231.14,329,231.3,2025-02-03T13:05:00Z,14158,231.346519
231.7891,231.8,231.2983,214,231.2983,2025-02-03T13:06:00Z,9262,231.705659
231.5085,231.77,231.4931,84,231.7,2025-02-03T13:07:00Z,2648,231.657493
231.5,231.6012,231.5,80,231.57,2025-02-03T13:08:00Z,3149,231.557696
231.4,235.41,231.38,119,231.54,2025-02-03T13:09:00Z,3061,232.488516
231.16,231.4,231.15,107,231.3999,2025-02-03T13:10:00Z,4386,231.351758
231,231.25,231,130,231.2,2025-02-03T13:11:00Z,17751,231.150869
230.98,231.06,230.97,96,230.97,2025-02-03T13:12:00Z,3675,230.999989
231.1201,231.24,230.9173,165,230.9173,2025-02-03T13:13:00Z,8985,231.150141
231.19,231.22,230.9399,226,231.18,2025-02-03T13:14:00Z,20414,231.059883
231.15,231.3069,231.1327,66,231.23,2025-02-03T13:15:00Z,7713,231.274232
230.93,231.17,230.93,178,231.17,2025-02-03T13:16:00Z,9253,231.088025
230.84,230.94,230.8393,151,230.94,2025-02-03T13:17:00Z,7504,230.889309
230.99,230.99,230.84,79,230.84,2025-02-03T13:18:00Z,2218,230.878996
230.9046,231,230.9046,74,230.96,2025-02-03T13:19:00Z,1796,230.980714
231.1,231.1,231,108,231,2025-02-03T13:20:00Z,7316,231.004313
230.9,231.01,230.9,153,231,2025-02-03T13:21:00Z,5584,230.982912
230.84,231.09,230.81,137,230.98,2025-02-03T13:22:00Z,5919,230.9422
230.9,230.9,230.87,74,230.87,2025-02-03T13:23:00Z,1911,230.886069
231.02,231.04,230.89,115,230.89,2025-02-03T13:24:00Z,7959,230.998685
230.95,231.02,230.95,92,231,2025-02-03T13:25:00Z,9555,230.998356
230.99,230.99,230.86,54,230.86,2025-02-03T13:26:00Z,3184,230.915183
231.02,231.04,230.95,160,230.99,2025-02-03T13:27:00Z,12646,230.999585
231.1888,231.25,231.0601,180,231.1,2025-02-03T13:28:00Z,12896,231.147001
231.4,231.4,231.1,163,231.14,2025-02-03T13:29:00Z,11287,231.25223
231.4,231.42,231.4,97,231.4,2025-02-03T13:30:00Z,2722,231.404521
231.69,231.77,231.43,235,231.44,2025-02-03T13:31:00Z,10159,231.584593
231.73,231.8,231.631,107,231.64,2025-02-03T13:32:00Z,3727,231.734104
231.64,231.69,231.5,93,231.6,2025-02-03T13:33:00Z,3119,231.61192
231.5,231.6334,231.5,86,231.54,2025-02-03T13:34:00Z,2080,231.547907
231.1857,231.49,231.1857,100,231.49,2025-02-03T13:35:00Z,4189,231.397926
231.23,231.27,231.18,116,231.18,2025-02-03T13:36:00Z,5808,231.205979
231.18,231.26,231.18,133,231.23,2025-02-03T13:37:00Z,4965,231.219181
231.0038,231.2154,231,102,231.14,2025-02-03T13:38:00Z,2810,231.082647
230.96,231.2031,230.95,215,231.11,2025-02-03T13:39:00Z,8663,231.022834
230.9996,231,230.95,111,230.95,2025-02-03T13:40:00Z,7272,230.990361
230.99,231.0207,230.9539,100,230.9539,2025-02-03T13:41:00Z,2426,230.992652
231,231.1,231,68,231,2025-02-03T13:42:00Z,2855,231.050785
230.9,231,230.9,107,231,2025-02-03T13:43:00Z,3406,230.976522
230.87,230.9,230.83,144,230.9,2025-02-03T13:44:00Z,4854,230.872871
230.92,230.99,230.8701,119,230.97,2025-02-03T13:45:00Z,3839,230.952005
230.82,230.99,230.82,132,230.99,2025-02-03T13:46:00Z,5329,230.867013
230.7,230.85,230.7,273,230.8,2025-02-03T13:47:00Z,9376,230.78738
230.4,230.69,230.4,400,230.69,2025-02-03T13:48:00Z,20726,230.514775
230.32,230.3999,230.22,262,230.3999,2025-02-03T13:49:00Z,16653,230.314962
230.05,230.4,230.05,290,230.32,2025-02-03T13:50:00Z,14008,230.214936
229.95,230.11,229.95,886,230.04,2025-02-03T13:51:00Z,26827,230.008643
230,230.09,229.9504,253,229.9504,2025-02-03T13:52:00Z,13696,230.01503
230,230,229.96,246,230,2025-02-03T13:53:00Z,14904,229.993463
230.04,230.04,229.9625,181,230,2025-02-03T13:54:00Z,10219,230.001537
229.9929,230.04,229.87,258,230.03,2025-02-03T13:55:00Z,17066,229.976644
229.95,230.01,229.8973,87,230,2025-02-03T13:56:00Z,2583,229.983728
229.94,230,229.8745,120,229.8745,2025-02-03T13:57:00Z,7744,229.978591
230.06,230.06,229.9,176,229.96,2025-02-03T13:58:00Z,7416,230.012816
230.01,230.09,229.96,242,230.03,2025-02-03T13:59:00Z,16357,230.018379
230.11,230.1125,230,142,230,2025-02-03T14:00:00Z,6511,230.010358
230.12,230.15,230.1,131,230.149,2025-02-03T14:01:00Z,7304,230.114189
230,230.09,229.97,230,230.05,2025-02-03T14:02:00Z,9173,230.035749
229.87,230.01,229.87,160,230.0098,2025-02-03T14:03:00Z,4873,229.96481
230,230,229.75,277,229.86,2025-02-03T14:04:00Z,11959,229.858924
229.99,229.99,229.8211,132,229.98,2025-02-03T14:05:00Z,11095,229.922743
229.9995,230,229.95,166,229.95,2025-02-03T14:06:00Z,9408,229.990739
229.9,230,229.9,153,229.9999,2025-02-03T14:07:00Z,4402,229.951156
229.94,229.96,229.86,156,229.93,2025-02-03T14:08:00Z,4146,229.925756
229.81,229.93,229.8,164,229.86,2025-02-03T14:09:00Z,3858,229.87063
229.67,229.8,229.66,187,229.8,2025-02-03T14:10:00Z,8446,229.69895
229.8,229.8,229.6622,162,229.7,2025-02-03T14:11:00Z,5300,229.750071
229.999,230,229.87,307,229.8701,2025-02-03T14:12:00Z,14780,229.950195
229.92,229.98,229.88,127,229.98,2025-02-03T14:13:00Z,4805,229.919551
229.883,229.98,229.883,99,229.9,2025-02-03T14:14:00Z,2307,229.954245
229.99,230,229.8821,153,229.99,2025-02-03T14:15:00Z,6135,229.971422
229.9,229.9997,229.855,183,229.99,2025-02-03T14:16:00Z,5727,229.905037
229.84,229.93,229.8046,179,229.85,2025-02-03T14:17:00Z,7258,229.881081
229.8617,229.93,229.8327,153,229.91,2025-02-03T14:18:00Z,4606,229.891184
229.89,229.92,229.8602,127,229.92,2025-02-03T14:19:00Z,6229,229.901905
229.85,229.9,229.85,157,229.89,2025-02-03T14:20:00Z,8164,229.884757
229.88,229.93,229.8,228,229.86,2025-02-03T14:21:00Z,7408,229.861865
230,230,229.8715,165,229.9312,2025-02-03T14:22:00Z,7216,229.962223
229.95,230,229.9,201,230,2025-02-03T14:23:00Z,9309,229.956555
229.91,230,229.8546,211,229.94,2025-02-03T14:24:00Z,12729,229.954493
229.06,230,228.63,2265,230,2025-02-03T14:25:00Z,156619,229.220393
229.2985,229.4,228.67,379,228.8,2025-02-03T14:26:00Z,30909,229.149552
229.2596,229.33,229.03,437,229.265,2025-02-03T14:27:00Z,31664,229.147375
229.7316,229.74,229.28,222,229.54,2025-02-03T14:28:00Z,12399,229.66374
230,230.09,229.65,319,229.74,2025-02-03T14:29:00Z,25949,229.843383
231.034,231.47,229.44,29761,229.99,2025-02-03T14:30:00Z,3107554,230.174767
230.85,231.31,230.58,5883,231.01,2025-02-03T14:31:00Z,445846,230.914898
230.62,231.08,230.31,5845,230.87,2025-02-03T14:32:00Z,428411,230.659349
230.25,230.84,229.86,6258,230.645,2025-02-03T14:33:00Z,482983,230.238301
230.0727,230.7,229.9,5796,230.23,2025-02-03T14:34:00Z,420916,230.331109
230.0475,230.3896,229.66,5830,230.09,2025-02-03T14:35:00Z,345604,230.045418
